,age,employment-type,education-num,occupation,race,sex,weekly-hours,compensation
774,39,1,8,5,4,0,24,0
775,43,1,9,0,4,1,25,0
776,24,2,12,10,4,1,40,0
777,53,1,9,0,4,0,40,1
778,26,1,9,4,4,1,40,0
779,73,2,8,2,4,1,40,0
780,55,1,8,5,4,1,40,0
781,25,1,8,0,4,1,40,0
782,41,1,12,8,4,0,50,1
783,24,1,12,2,4,1,50,0
784,63,1,8,3,4,1,6,0
785,17,1,6,10,4,1,20,0
786,35,1,9,1,4,1,50,0
787,51,1,9,8,4,1,40,1
788,62,0,12,8,4,0,48,0
789,55,1,8,1,4,1,40,1
790,43,1,9,8,4,1,40,0
791,40,0,8,6,4,0,50,0
792,37,1,12,2,4,1,45,1
793,39,1,12,1,4,1,40,0
794,31,1,8,1,4,1,18,0
795,61,1,13,8,4,0,40,1
796,26,1,10,0,4,0,55,0
797,46,2,8,10,4,1,50,0
798,26,1,12,8,4,0,40,0
799,48,0,15,8,4,1,50,1
800,34,1,8,12,4,1,40,0
801,34,0,8,0,4,0,40,0
802,59,1,8,6,4,1,40,1
803,34,1,12,8,4,0,40,0
804,49,1,12,2,4,0,56,1
805,18,1,6,0,4,0,20,0
806,43,1,8,3,4,1,40,0
807,48,1,6,2,4,1,50,0
808,28,2,9,2,4,1,70,0
809,33,1,8,5,4,1,40,0
810,24,1,9,10,4,0,15,0
811,21,1,5,4,4,1,40,0
812,17,1,6,10,4,1,28,0
813,39,1,9,3,4,1,50,1
814,29,2,12,8,4,1,40,0
815,44,1,12,2,4,1,40,1
816,24,1,9,12,4,1,50,0
817,71,2,13,10,4,1,40,1
818,51,2,12,10,1,1,40,1
819,55,1,2,6,2,1,25,0
820,41,1,12,2,4,1,60,1
821,23,1,8,4,2,0,7,0
822,38,1,10,0,4,0,40,0
823,39,1,8,12,4,1,40,1
824,19,1,8,0,4,0,30,0
825,49,1,4,5,4,0,40,0
826,32,1,12,0,4,1,40,1
827,27,1,8,1,4,1,70,0
828,38,1,12,10,4,1,50,1
829,33,1,9,1,4,0,60,0
830,23,1,12,2,4,1,28,0
831,33,2,9,1,4,1,60,0
832,54,2,8,10,2,1,40,0
833,29,1,10,11,4,0,45,0
834,35,2,12,2,4,1,40,0
835,28,1,10,0,1,0,40,0
836,37,1,12,8,4,1,50,1
837,42,2,14,3,4,1,65,1
838,40,1,13,8,4,1,40,0
839,47,1,9,10,4,1,55,0
840,22,1,12,2,4,0,50,0
841,30,1,12,2,4,1,45,1
842,28,1,8,11,4,1,40,0
843,63,0,3,6,4,1,55,0
844,51,2,4,1,4,1,20,0
845,22,1,8,4,4,0,40,0
846,35,1,8,10,4,1,45,0
847,46,1,8,5,4,0,38,0
848,37,1,9,5,4,1,52,0
849,24,1,12,8,2,1,15,0
850,37,2,8,4,4,1,10,0
851,53,1,9,11,4,1,40,0
852,27,1,8,10,4,1,30,0
853,38,1,9,1,4,1,44,0
854,53,2,5,3,4,1,60,0
855,34,1,9,1,4,1,40,0
856,23,1,8,10,2,1,40,0
857,39,1,12,2,4,1,45,1
858,43,1,13,8,1,0,50,0
859,67,2,8,2,1,1,40,1
860,81,2,8,2,4,1,30,0
861,21,1,9,6,4,1,20,0
862,23,1,9,10,4,1,25,0
863,25,1,9,12,4,1,40,0
864,42,1,2,5,4,0,38,0
865,38,1,9,0,2,0,40,0
866,32,1,8,5,4,1,40,0
867,37,1,8,5,4,1,40,0
868,51,1,13,2,4,1,60,1
869,22,1,9,10,4,0,42,0
870,33,1,1,7,4,0,40,0
871,42,1,8,5,4,1,55,0
872,51,0,0,6,4,1,40,0
873,23,1,8,0,4,0,40,0
874,37,1,6,5,4,1,44,1
875,37,1,8,1,4,1,99,1
876,47,1,13,8,4,0,25,0
877,41,1,14,8,4,1,40,1
878,33,1,8,1,4,1,30,0
879,31,1,12,10,4,1,40,1
880,31,1,11,6,0,0,40,0
881,35,1,8,5,2,1,40,0
882,38,2,8,2,4,1,40,1
883,18,1,8,6,4,0,45,0
884,20,1,8,5,4,1,40,0
885,54,0,9,2,2,0,35,0
886,40,1,9,0,4,0,40,0
887,36,2,12,2,4,0,45,1
888,43,1,9,1,4,1,35,0
889,44,2,9,3,4,1,40,0
890,44,0,8,8,4,0,40,1
891,43,1,13,2,4,1,43,1
892,51,1,3,6,2,0,40,0
893,18,1,8,6,4,0,20,0
894,51,1,9,2,4,1,40,0
895,41,1,5,1,4,1,30,0
896,44,2,9,10,4,1,70,1
897,33,0,5,12,4,1,40,0
898,33,2,12,2,4,1,40,1
899,42,1,11,2,4,1,40,1
900,25,1,9,8,4,1,45,0
901,32,1,8,5,4,0,38,0
902,32,1,12,1,4,1,70,0
903,36,1,5,2,4,0,40,0
904,28,1,8,12,4,1,40,0
905,20,1,8,6,4,0,20,0
906,35,2,9,10,4,1,60,1
907,55,2,8,1,4,1,20,0
908,48,1,12,2,1,1,40,1
909,34,1,8,1,4,1,35,1
910,28,1,12,11,4,0,35,0
911,67,1,12,2,4,1,40,1
912,37,1,8,1,4,1,40,0
913,44,1,8,12,4,1,70,0
914,25,1,9,10,4,0,40,0
915,21,1,9,2,4,0,40,0
916,40,0,13,8,4,1,35,1
917,78,1,8,6,2,0,40,0
918,34,1,8,4,4,1,40,0
919,49,1,8,0,4,0,44,0
920,22,1,11,0,4,0,40,0
921,60,2,8,3,4,1,42,0
922,45,0,8,9,4,1,40,1
923,63,1,10,6,4,0,20,0
924,41,1,8,1,2,0,35,0
925,47,1,8,0,4,0,40,0
926,44,1,8,1,4,1,40,0
927,51,1,9,8,4,0,40,0
928,46,1,12,10,4,1,40,0
929,41,1,10,5,4,1,40,0
930,50,2,8,1,4,1,30,0
931,47,1,8,0,4,1,50,1
932,35,1,8,2,4,1,45,0
933,56,1,8,2,4,1,55,1
934,45,1,13,8,4,1,45,0
935,48,0,12,2,4,1,58,1
936,40,1,9,5,4,1,40,0
937,39,2,12,2,4,1,50,1
938,20,1,9,6,4,1,40,0
939,50,1,15,8,4,1,65,1
940,38,0,8,8,4,0,40,1
941,23,0,12,8,4,0,60,0
942,31,1,8,6,4,1,16,0
943,58,1,12,0,4,1,40,0
944,66,1,8,5,2,1,40,0
945,39,2,8,2,4,1,40,1
946,54,2,8,1,4,1,52,1
947,26,1,9,10,4,1,50,0
948,51,1,8,5,4,0,40,0
949,34,1,10,12,4,1,40,0
950,50,1,8,5,4,1,40,1
951,42,1,9,8,4,1,44,1
952,38,1,13,8,4,1,25,0
953,48,1,3,4,4,1,40,0
954,33,1,10,11,4,0,40,1
955,51,1,8,6,4,0,32,0
956,22,1,8,1,4,1,40,0
957,41,1,9,1,4,1,50,0
958,48,0,13,8,4,1,35,1
959,42,1,8,10,4,0,30,0
960,34,1,9,6,4,1,40,0
961,23,1,8,5,2,0,40,0
962,56,1,8,6,4,1,50,0
963,30,1,12,8,2,1,45,0
964,45,1,8,2,4,1,55,1
965,48,1,5,0,4,0,40,0
966,48,2,13,10,1,1,50,0
967,31,1,10,0,4,0,40,0
968,20,0,11,6,4,1,20,0
969,27,1,9,10,4,1,40,0
970,32,1,8,6,2,0,40,0
971,66,2,4,2,4,1,1,0
972,37,1,8,6,4,1,75,0
973,34,1,8,7,2,0,30,0
974,90,1,8,6,4,0,40,0
975,23,1,9,5,2,0,40,0
976,43,1,9,0,4,0,40,0
977,44,1,12,2,4,1,60,1
978,24,1,9,11,4,0,37,0
979,28,1,14,8,4,1,55,0
980,23,1,9,6,4,1,40,0
981,20,1,9,10,4,0,50,0
982,36,1,12,8,4,1,50,1
983,61,1,8,5,4,1,40,0
984,53,2,12,10,4,1,40,1
985,30,1,12,0,4,1,40,1
986,52,2,9,10,4,1,55,1
987,38,1,9,1,4,1,40,0
988,32,1,12,10,4,1,40,0
989,30,2,7,12,4,1,75,0
990,41,1,10,1,4,0,40,0
991,49,0,13,8,4,1,40,1
992,45,1,8,1,4,1,47,1
993,43,2,8,2,4,1,35,0
994,61,1,8,5,4,1,40,0
995,54,1,8,6,4,1,32,0
996,34,1,11,6,4,0,40,0
997,49,1,9,10,4,1,80,1
998,38,1,9,6,4,1,40,0
999,35,1,14,8,4,1,80,1
1000,36,1,7,12,4,1,40,0
1001,30,1,12,2,4,1,50,0
1002,36,1,11,11,4,0,60,0
1003,22,0,12,8,4,0,20,0
1004,38,1,8,1,4,1,40,1
1005,37,1,8,1,4,1,50,1
1006,48,0,15,8,4,0,46,1
1007,17,1,6,0,4,1,15,0
1008,19,2,9,1,4,1,20,0
1009,27,1,12,10,2,0,40,0
1010,22,1,12,10,1,1,50,0
1011,49,1,8,1,4,1,40,0
1012,43,0,10,8,4,0,40,1
1013,43,1,12,8,4,0,40,0
1014,19,0,8,2,4,0,35,0
1015,58,2,8,3,4,1,60,0
1016,41,0,9,9,4,1,40,1
1017,31,1,9,0,4,1,40,0
1018,30,1,10,12,4,1,40,0
1019,32,1,8,9,4,1,40,0
1020,29,1,12,2,4,1,35,0
1021,42,1,9,2,4,1,52,1
1022,38,1,8,1,4,1,28,0
1023,41,0,11,8,4,1,40,1
1024,44,2,12,10,4,1,50,1
1025,31,1,15,8,1,1,60,0
1026,34,1,8,1,4,1,40,0
1027,21,1,9,0,4,1,40,0
1028,22,2,12,8,1,1,20,0
1029,62,1,5,5,4,1,40,0
1030,29,2,8,10,4,0,25,1
1031,43,1,9,8,4,0,40,0
1032,45,2,12,5,4,1,60,1
1033,39,2,4,2,4,1,40,0
1034,41,1,12,2,2,1,50,0
1035,34,2,11,8,4,0,25,1
1036,34,0,8,0,4,0,33,0
1037,31,1,12,8,4,1,47,0
1038,29,1,8,4,4,1,25,0
1039,41,1,12,1,4,1,40,1
1040,41,1,10,12,4,1,55,0
1041,35,2,13,10,4,1,45,1
1042,33,1,12,10,4,0,45,1
1043,37,0,12,0,4,1,38,0
1044,69,1,8,10,4,0,40,0
1045,34,1,8,4,4,0,40,0
1046,60,2,10,5,4,1,70,1
1047,36,1,9,1,4,1,40,0
1048,41,1,8,12,4,1,50,0
1049,58,0,12,8,4,0,40,1
1050,53,1,12,8,1,1,40,0
1051,29,1,9,11,4,1,40,0
1052,45,0,8,11,4,0,40,0
1053,34,0,9,2,4,1,38,0
1054,36,1,12,11,4,1,40,0
1055,48,1,9,6,2,0,35,0
1056,20,1,10,0,4,0,40,0
1057,35,1,8,12,4,1,50,1
1058,63,0,8,4,2,1,40,0
1059,41,2,9,6,4,1,45,0
1060,28,1,12,8,4,1,45,0
1061,30,1,9,5,2,0,40,0
1062,31,1,8,6,4,0,40,0
1063,37,1,10,0,4,0,38,0
1064,31,1,9,2,4,1,50,1
1065,46,2,13,2,4,1,45,1
1066,35,0,8,0,2,1,60,1
1067,27,1,8,1,4,1,53,0
1068,41,1,1,1,4,1,35,0
1069,19,1,9,6,4,0,20,0
1070,20,1,9,10,4,1,45,0
1071,59,0,8,10,4,0,40,0
1072,40,1,12,6,4,1,37,0
1073,56,2,9,10,4,1,60,0
1074,33,1,13,8,4,1,44,1
1075,30,2,9,2,4,0,60,0
1076,46,1,8,5,4,1,50,0
1077,61,2,8,2,4,1,35,1
1078,50,2,8,2,4,1,40,1
1079,25,1,8,6,4,1,30,0
1080,40,1,9,0,4,0,39,0
1081,51,1,8,1,4,1,54,0
1082,43,0,8,9,4,1,40,0
1083,34,1,9,3,4,1,54,0
1084,46,1,8,2,4,1,45,1
1085,28,0,13,8,4,0,50,1
1086,26,1,12,12,1,1,40,0
1087,20,1,8,4,4,1,28,0
1088,44,1,10,1,4,1,40,0
1089,51,1,8,12,4,1,40,0
1090,33,1,12,10,4,1,60,1
1091,54,1,11,11,4,1,40,1
1092,50,1,12,8,4,0,40,1
1093,33,1,8,0,2,0,40,0
1094,65,1,12,0,4,1,20,1
1095,88,2,14,8,4,1,40,0
1096,40,1,8,12,4,1,40,0
1097,51,1,8,0,4,0,43,0
1098,50,1,6,6,2,0,40,0
1099,25,1,13,3,4,1,99,1
1100,20,1,10,6,4,1,30,0
1101,47,1,8,6,4,1,40,0
1102,22,1,10,0,4,0,30,0
1103,50,0,8,8,4,1,48,1
1104,47,1,8,0,4,0,40,0
1105,24,0,6,6,1,1,45,0
1106,40,1,12,2,4,0,45,1
1107,36,1,12,8,4,1,40,0
1108,32,1,8,0,4,1,40,0
1109,44,1,8,1,4,1,40,0
1110,59,0,9,2,2,0,40,0
1111,65,1,8,1,4,1,30,0
1112,24,0,12,0,4,0,65,0
1113,27,0,12,8,4,1,35,0
1114,51,1,10,6,4,1,40,0
1115,48,1,9,1,4,1,40,1
1116,39,1,8,12,4,1,60,0
1117,28,1,12,11,4,1,40,0
1118,19,1,9,6,4,0,25,0
1119,49,0,12,8,2,0,40,0
1120,51,0,11,8,4,1,60,0
1121,59,1,13,8,4,1,55,0
1122,18,1,8,5,4,0,40,0
1123,50,1,8,1,4,1,40,0
1124,45,0,8,0,2,1,80,1
1125,30,0,12,8,4,1,50,1
1126,37,1,12,1,4,1,35,0
1127,44,1,12,6,4,1,40,1
1128,33,1,9,1,2,1,40,0
1129,61,2,13,10,4,1,40,1
1130,61,0,8,9,4,1,40,0
1131,38,1,12,10,4,1,42,1
1132,36,1,8,5,4,1,45,0
1133,44,2,9,10,4,1,60,1
1134,37,1,9,0,4,1,62,0
1135,31,1,9,1,4,0,20,0
1136,54,1,15,8,4,1,45,1
1137,20,1,9,6,4,1,16,0
1138,48,2,9,1,0,1,40,1
1139,31,1,12,2,4,1,45,0
1140,38,1,14,8,4,1,40,1
1141,45,2,8,1,4,1,40,1
1142,48,1,8,1,4,1,40,0
1143,53,1,9,1,4,1,40,0
1144,55,1,8,0,4,0,40,0
1145,38,1,13,12,4,1,72,1
1146,29,1,8,0,4,0,40,0
1147,36,1,12,8,4,1,60,1
1148,42,2,9,3,4,1,60,0
1149,50,1,8,0,4,0,40,0
1150,75,2,14,8,4,1,35,0
1151,46,1,12,8,4,1,40,1
1152,52,0,8,0,4,0,40,0
1153,27,1,12,0,4,0,40,0
1154,43,1,8,1,4,1,45,0
1155,31,1,6,6,2,0,42,0
1156,23,1,9,10,4,0,30,0
1157,34,1,8,10,4,0,24,0
1158,41,2,8,10,4,0,40,0
1159,31,1,8,6,4,0,30,0
1160,42,1,9,0,4,0,40,0
1161,35,1,13,8,4,1,45,1
1162,55,1,8,0,4,0,25,0
1163,36,0,8,2,4,0,40,0
1164,65,2,8,2,4,1,59,1
1165,38,0,9,6,4,1,12,0
1166,62,1,9,6,4,0,20,0
1167,54,2,14,8,4,1,60,1
1168,49,1,8,0,4,1,40,0
1169,34,1,8,0,4,0,40,0
1170,32,1,8,4,4,0,40,0
1171,51,2,13,2,4,1,50,1
1172,48,2,9,2,4,1,60,0
1173,30,1,8,0,4,1,40,0
1174,52,0,8,0,4,0,43,0
1175,28,2,9,12,4,1,40,0
1176,29,1,8,1,1,1,40,0
1177,38,1,12,0,4,0,50,0
1178,57,1,8,10,4,1,50,1
1179,43,0,12,8,4,1,40,1
1180,37,0,9,0,4,1,40,0
1181,30,1,8,1,4,1,40,0
1182,53,1,8,12,4,1,48,1
1183,73,1,8,6,4,0,37,0
1184,22,2,9,1,4,1,35,0
1185,31,1,8,10,4,0,45,0
1186,38,1,12,8,4,1,40,1
1187,50,2,9,1,4,1,35,0
1188,37,1,9,0,4,1,37,0
1189,44,0,12,9,4,1,40,0
1190,47,1,12,2,2,0,45,0
1191,27,1,9,6,4,1,40,0
1192,28,1,11,6,4,0,80,0
1193,25,1,8,11,2,0,40,0
1194,20,1,9,6,4,0,40,0
1195,51,0,12,0,4,1,40,1
1196,46,1,12,10,4,1,40,1
1197,67,1,12,9,4,1,7,1
1198,47,1,8,12,4,1,35,0
1199,42,1,8,10,4,1,40,0
1200,52,1,8,10,4,1,50,0
1201,42,0,11,8,1,0,40,1
1202,21,1,9,3,2,1,10,0
1203,50,1,8,0,4,0,40,1
1204,46,1,9,12,4,1,40,0
1205,47,2,12,10,4,1,50,1
1206,57,1,5,6,4,1,40,0
1207,37,1,12,2,4,1,45,0
1208,50,1,8,1,4,1,40,0
1209,63,2,1,6,4,0,30,0
1210,39,1,8,12,4,1,65,0
1211,46,1,13,8,2,1,35,0
1212,36,1,8,4,4,1,40,0
1213,26,1,2,1,4,1,50,0
1214,21,1,9,6,4,1,57,0
1215,41,1,11,11,4,1,40,0
1216,44,0,9,6,2,1,40,0
1217,22,1,8,1,4,1,40,0
1218,29,0,9,9,2,1,60,0
1219,29,1,8,6,2,0,40,0
1220,58,2,9,12,4,0,40,1
1221,36,2,14,8,4,1,50,0
1222,30,1,10,2,4,1,48,0
1223,37,1,12,5,4,1,43,1
1224,29,1,10,5,4,1,40,0
1225,26,1,2,0,4,0,40,0
1226,43,1,8,10,4,1,45,0
1227,49,1,8,1,4,0,40,1
1228,45,0,12,2,4,1,40,0
1229,28,1,12,8,4,0,40,0
1230,51,1,8,0,4,0,40,0
1231,32,1,9,4,4,1,50,1
1232,24,1,8,5,4,0,40,0
1233,35,1,15,8,4,1,40,1
1234,41,0,12,8,4,1,40,1
1235,48,1,12,1,4,1,45,1
1236,61,0,8,0,4,0,35,0
1237,20,1,9,0,4,1,30,0
1238,27,1,8,10,4,1,50,1
1239,55,1,9,12,4,1,24,1
1240,39,1,8,0,4,1,40,1
1241,47,1,8,4,4,1,40,0
1242,52,1,8,6,1,0,40,1
1243,24,1,8,10,2,0,20,0
1244,29,1,6,6,2,0,40,0
1245,25,1,8,5,4,1,40,0
1246,20,1,9,5,4,0,40,0
1247,23,1,8,5,2,1,35,0
1248,57,1,14,8,4,1,60,0
1249,51,1,10,8,4,1,40,1
1250,33,1,9,8,4,0,16,0
1251,39,1,12,8,4,1,40,0
1252,40,1,8,2,4,1,40,1
1253,71,1,12,11,4,0,16,0
1254,38,0,9,2,4,1,40,0
1255,28,0,14,8,4,1,40,0
1256,57,1,13,8,4,0,40,0
1257,47,1,9,0,4,1,40,0
1258,59,0,8,0,4,1,40,0
1259,26,1,8,10,3,1,40,0
1260,35,1,12,0,4,0,40,0
1261,61,2,12,2,4,1,50,1
1262,36,1,12,2,1,1,60,1
1263,34,1,9,8,4,1,50,1
1264,32,2,12,1,4,1,50,1
1265,42,1,8,10,4,0,40,0
1266,39,1,9,1,4,1,40,0
1267,58,1,2,5,2,1,40,0
1268,61,2,8,3,4,1,60,1
1269,40,1,5,1,2,1,55,0
1270,31,1,12,11,4,1,37,0
1271,36,1,8,10,4,1,50,0
1272,23,1,9,5,4,1,40,0
1273,33,1,8,1,4,1,41,0
1274,52,1,8,1,4,1,40,1
1275,22,1,8,6,4,0,24,0
1276,51,1,9,10,4,0,40,0
1277,31,0,10,2,4,0,40,0
1278,49,2,8,2,4,0,40,0
1279,49,1,8,5,2,0,40,0
1280,53,0,9,0,2,0,40,0
1281,52,1,8,2,1,1,40,1
1282,20,1,5,4,4,1,40,0
1283,26,1,11,6,2,1,40,0
1284,43,1,13,6,4,0,30,0
1285,46,2,12,10,4,1,52,0
1286,43,0,10,0,4,0,35,0
1287,41,1,8,10,2,0,40,0
1288,44,2,8,12,4,1,55,0
1289,54,1,8,3,4,1,40,0
1290,65,1,13,10,4,1,40,1
1291,32,1,12,2,4,0,40,0
1292,25,1,9,0,4,1,40,0
1293,23,1,12,10,4,1,50,0
1294,25,0,12,8,4,1,45,0
1295,19,1,9,4,4,1,50,0
1296,37,2,8,2,4,1,60,0
1297,45,1,9,5,4,1,45,0
1298,37,1,8,10,2,1,44,0
1299,40,2,9,2,4,1,70,1
1300,17,1,6,6,4,1,5,0
1301,27,1,12,11,4,0,40,0
1302,40,0,3,1,2,1,40,1
1303,59,1,8,10,4,0,30,0
1304,19,0,8,0,2,0,40,0
1305,43,1,5,5,2,1,40,0
1306,42,1,5,12,4,1,40,1
1307,54,1,8,12,2,1,40,0
1308,54,2,13,10,4,1,50,0
1309,51,1,5,4,4,1,45,0
1310,50,1,8,12,4,1,60,1
1311,40,1,8,0,4,0,40,0
1312,55,1,11,11,4,1,25,0
1313,50,1,8,0,4,0,40,0
1314,31,1,8,1,4,1,50,0
1315,24,1,8,6,4,1,45,1
1316,30,1,6,10,4,1,40,0
1317,39,0,11,1,4,0,50,1
1318,37,1,8,12,4,1,50,0
1319,33,1,8,12,4,1,40,0
1320,48,1,8,6,4,0,40,0
1321,43,2,8,6,1,1,78,0
1322,39,1,12,8,4,1,40,1
1323,53,1,9,2,4,1,45,1
1324,52,2,5,2,4,1,60,0
1325,28,0,9,0,1,1,20,0
1326,32,1,8,6,4,1,52,0
1327,31,1,12,10,2,1,90,1
1328,31,1,12,8,4,0,40,1
1329,47,1,9,0,4,0,40,0
1330,40,1,10,4,2,1,40,0
1331,40,1,11,0,4,0,45,0
1332,41,1,6,6,4,1,40,0
1333,53,0,8,0,2,1,40,0
1334,46,1,6,5,0,1,43,0
1335,45,2,12,3,4,1,35,1
1336,39,1,4,6,2,0,34,0
1337,19,1,8,5,4,1,40,0
1338,57,1,8,12,4,1,40,1
1339,49,1,10,5,4,0,40,0
1340,59,1,8,2,4,0,40,0
1341,32,1,10,10,4,1,50,1
1342,35,0,9,9,2,1,40,0
1343,58,2,5,12,4,0,40,0
1344,28,1,12,6,4,1,43,0
1345,36,0,11,0,4,0,40,1
1346,41,2,13,8,4,0,35,0
1347,47,1,8,10,4,1,40,1
1348,50,2,8,1,4,1,60,0
1349,36,1,8,2,4,1,50,1
1350,38,1,10,1,4,1,40,0
1351,56,2,8,6,4,1,60,1
1352,50,1,10,12,4,1,45,0
1353,45,2,9,10,4,1,40,0
1354,44,2,8,2,4,1,66,0
1355,51,1,9,2,4,1,45,1
1356,44,2,9,2,4,1,50,1
1357,25,1,8,1,4,1,50,0
1358,60,1,6,12,2,1,40,0
1359,49,2,13,2,4,1,50,1
1360,46,1,8,1,2,1,60,1
1361,56,1,8,0,2,0,38,0
1362,25,1,8,1,4,1,45,0
1363,22,1,9,12,4,1,40,0
1364,41,2,14,8,4,1,60,1
1365,48,2,8,2,4,1,40,1
1366,46,1,5,5,2,1,40,0
1367,30,1,9,1,4,1,40,1
1368,39,1,8,12,4,1,40,1
1369,40,1,5,1,0,1,40,0
1370,70,0,8,0,2,1,40,0
1371,35,1,9,1,4,1,45,0
1372,49,1,13,2,4,0,75,0
1373,24,1,10,9,4,1,60,0
1374,40,1,11,8,4,1,36,1
1375,61,1,14,12,4,1,5,1
1376,25,1,12,8,1,1,40,0
1377,28,0,12,8,4,0,40,0
1378,69,0,13,8,4,1,11,0
1379,22,1,9,4,4,0,36,0
1380,47,1,8,0,4,1,38,0
1381,38,1,8,6,4,0,48,0
1382,26,1,10,0,4,0,40,0
1383,17,1,6,0,1,0,24,0
1384,33,2,9,6,4,1,35,0
1385,43,2,8,1,4,1,40,0
1386,58,1,10,1,4,1,40,1
1387,53,2,8,10,4,1,40,1
1388,26,1,8,1,4,1,25,0
1389,43,0,12,8,2,1,40,1
1390,31,1,5,3,4,1,40,0
1391,30,1,8,0,4,1,42,0
1392,25,1,8,6,4,0,25,0
1393,57,0,8,0,4,0,40,0
1394,37,1,13,2,4,1,60,1
1395,32,1,9,10,4,1,48,0
1396,26,1,8,2,4,0,41,0
1397,45,1,8,0,4,1,40,1
1398,53,0,8,0,4,1,35,1
1399,27,1,8,4,0,1,40,0
1400,28,2,6,1,4,1,50,1
1401,32,1,6,10,4,1,43,1
1402,35,1,12,10,4,0,65,0
1403,36,2,9,2,4,1,55,1
1404,19,1,9,0,4,1,40,0
1405,37,2,12,2,4,1,80,1
1406,49,1,9,5,4,1,45,0
1407,20,1,9,6,4,1,45,0
1408,64,2,12,2,4,1,55,1
1409,32,1,11,1,4,1,42,0
1410,58,0,8,2,4,1,40,0
1411,42,1,8,10,4,1,50,0
1412,20,1,9,0,2,0,14,0
1413,42,0,9,0,2,1,40,0
1414,25,1,9,8,2,1,40,0
1415,30,2,10,8,4,1,65,1
1416,37,2,12,8,4,1,35,1
1417,66,2,10,8,4,1,50,0
1418,59,2,12,2,4,1,40,1
1419,44,1,12,6,1,1,40,0
1420,46,1,8,0,4,1,58,1
1421,59,1,12,0,4,0,30,0
1422,25,1,12,2,4,1,40,0
1423,17,0,4,6,2,1,9,0
1424,47,0,12,9,4,1,40,0
1425,47,0,4,6,4,0,40,0
1426,30,1,9,2,4,0,40,0
1427,20,1,9,3,4,0,40,0
1428,26,0,12,8,4,1,55,0
1429,20,1,9,4,2,1,15,0
1430,33,1,8,6,4,1,40,0
1431,48,1,8,5,4,1,40,0
1432,52,1,12,2,4,1,50,1
1433,37,1,8,2,4,0,12,0
1434,47,1,8,1,2,1,40,0
1435,40,1,5,5,4,1,40,1
1436,48,1,13,2,4,0,40,1
1437,49,1,5,12,2,1,42,1
1438,50,1,9,6,4,0,40,0
1439,30,1,11,8,4,0,40,0
1440,34,1,9,2,4,1,40,0
1441,43,1,8,5,4,1,40,0
1442,22,1,5,5,4,0,40,0
1443,35,1,8,6,2,1,40,0
1444,26,0,8,0,4,0,30,0
1445,62,1,14,8,4,1,70,0
1446,39,0,8,9,4,1,40,0
1447,59,0,9,1,4,1,40,0
1448,27,1,12,1,4,1,40,0
1449,17,1,5,10,4,1,30,0
1450,38,1,12,0,4,1,40,0
1451,41,1,9,1,4,1,50,1
1452,27,1,5,5,4,0,40,0
1453,23,1,8,0,4,0,40,0
1454,17,1,5,4,4,1,24,0
1455,56,1,3,5,4,0,40,0
1456,24,1,9,0,4,0,40,0
1457,62,1,15,8,4,1,40,1
1458,44,1,7,12,2,1,40,0
1459,23,1,12,0,4,1,30,0
1460,41,2,8,10,4,1,50,0
1461,25,1,8,12,4,1,65,0
1462,21,1,9,6,2,0,8,0
1463,18,1,7,4,4,1,6,0
1464,45,1,9,1,4,1,40,0
1465,51,1,3,9,4,1,40,0
1466,42,0,8,6,2,0,40,0
1467,47,1,9,6,2,0,35,0
1468,29,1,9,3,4,1,40,0
1469,33,1,6,6,2,1,40,0
1470,43,0,12,1,4,1,40,0
1471,44,1,11,1,4,1,40,1
1472,24,1,9,6,4,1,30,0
1473,19,1,9,4,4,1,40,0
1474,52,1,10,0,4,1,40,0
1475,38,2,8,3,4,1,52,0
1476,24,0,9,11,4,1,50,0
1477,32,0,12,8,4,1,50,0
1478,26,1,8,10,4,1,50,1
1479,31,1,12,10,1,1,40,0
1480,29,1,12,10,4,1,50,0
1481,39,1,8,0,4,1,40,1
1482,48,2,8,3,4,1,50,0
1483,40,1,9,1,4,1,45,1
1484,51,1,9,2,4,1,45,0
1485,28,2,8,1,4,1,40,0
1486,22,1,8,2,4,0,20,0
1487,23,1,12,0,4,0,40,0
1488,65,1,9,9,4,1,16,0
1489,26,0,12,8,4,1,40,0
1490,55,1,13,8,4,1,50,1
1491,38,2,12,6,4,1,10,0
1492,33,1,8,8,4,1,60,1
1493,33,0,8,0,4,0,60,0
1494,37,1,12,10,2,0,40,0
1495,19,1,6,5,4,1,60,0
1496,24,1,12,10,4,1,50,0
1497,30,1,6,1,4,1,45,0
1498,57,0,8,2,4,0,50,0
1499,22,0,9,8,4,0,20,0
1500,57,1,8,5,2,1,40,1
1501,46,0,8,11,4,1,40,0
1502,67,1,8,0,4,1,35,0
1503,47,1,8,1,4,1,40,0
1504,39,1,5,1,4,1,40,0
1505,50,1,9,6,1,1,40,0
1506,58,2,7,10,4,0,52,0
1507,36,1,11,8,4,0,30,1
1508,45,1,13,8,4,1,36,1
1509,54,1,8,5,4,1,40,1
1510,26,1,12,0,4,1,30,0
1511,60,1,8,8,4,1,40,1
1512,46,1,14,8,4,1,60,1
1513,26,1,9,2,4,0,35,0
1514,32,1,6,1,4,1,40,0
1515,38,0,8,12,4,1,40,0
1516,48,2,9,10,4,1,70,1
1517,44,2,8,2,4,1,45,1
1518,37,1,8,6,1,0,40,0
1519,44,1,9,2,4,1,40,0
1520,31,1,8,6,3,0,35,0
